input,output
[8.227255115608138],0.9311386109879296
[2.9681562802612618],0.17256818069976984
[1.416833599065633],0.9881711334242377
[-3.4638625005918904],0.31672036757854344
[-6.92887981260033],-0.6017532725989294
[2.5307158167804467],0.5735859373386478
[-5.193236985152609],0.8866030129592666
[1.6578536016729046],0.9962129082063794
[2.0613943597861724],0.8820512510389402
[-3.558092501654631],0.40456201181672224
[7.8541781312339225],0.9999999806944135
[-6.4662345074289185],-0.18202867293644723
[-3.823421591748044],0.6302141039810764
[-5.663461225929924],0.5808105740960259
[-3.4992502403645975],0.3500810117364164
[-6.226119333668176],0.05703500575614064
[5.005080235462495],-0.9574708358557567
[-8.282619105688227],-0.9095329040194121
[0.9333957379481657],0.8036454027727908
[0.8779386351179284],0.7694238413149578
[-8.032899843650775],-0.9840367895290635
[5.054035008503208],-0.9422044594919032
[-9.79889080277864],0.3654468777848503
[4.135504840304369],-0.8381661525415928
[5.275314774262704],-0.8456973455411744
[3.191476023664814],-0.049862684763077605
[-1.115358818540157],-0.8980686738251278
[-6.98315186474761],-0.6441921086946294
[-9.43503597739749],0.01025783672583315
[-5.465778282357954],0.7293743911170127
[-1.9606451980064925],-0.924966506709217
[2.744022944583822],0.387178748260469
[2.1485247076859437],0.8377053923128207
[-9.516129831575968],0.09122486608344009
[-1.1607859635619295],-0.9171166918860286
[4.807720532030457],-0.9954593879900366
[2.739205414425248],0.3916160234683387
[4.857068012297072],-0.9895522323607352
[-1.6124612237434484],-0.999132143739274
[-2.7052254866501935],-0.42264984988214827
[8.763537582547304],0.6140962692299577
[0.017766781510106355],0.017765846818850385
[-8.035776342356755],-0.9835208026153992
[-9.676350293418016],0.24892710544145047
[3.4809164671182096],-0.3328495379987013
[5.440688983196809],-0.7463070015298178
[-0.663886770172244],-0.6161827313171768
[-7.889584445552007],-0.9993662868472608
[3.6687854188922984],-0.5031092504972231
[-5.4797364174216785],0.7197546843561088
[-4.657212586155697],0.9984781689116421
[-2.2785413421761325],-0.7598298217550161
[2.364738956210765],0.7010391928067827
[-0.21458584092598976],-0.21294278637609437
[-7.9958836529688355],-0.9899487915781745
[-7.707019958338601],-0.9892205548817508
[-4.315175880745468],0.9221426858644888
[-9.97877654268568],0.5260919304559163
[-8.597886690100152],-0.73582980266467
[0.775633444268065],0.7001684808442403
[-0.22259451575527223],-0.2207608670407597
[2.13341744846449],0.8458598985159582
[-4.7706044431104715],0.9983059584621189
[-3.3585959558629597],0.2153041779180891
[-2.973737255943232],-0.1670682742149534
[3.4007635843502744],-0.2562792594267902
[5.306822613951926],-0.8284658193434556
[5.489615688876652],-0.712861200485111
[-1.082124095277381],-0.8829569628851808
[-2.782225292877656],-0.3516820777187501
[9.977210950560647],-0.5247598633363958
[-9.423790308642435],-0.000987651966376462
[-5.044703187983162],0.9452899080685749
[-4.009321035229343],0.7628621663979361
[-2.2341228493840015],-0.7879483172757942
[-0.6667311855014706],-0.6184205063130166
[3.261441216676957],-0.1195618580419547
[-1.6936759821886476],-0.9924597900390291
[-1.4076504982068805],-0.9867212115195081
[1.8790645532170736],0.9528604340651844
[1.0814612033208544],0.8826455716702453
[-2.4541584046611646],-0.6345562639178354
[-3.0692685091467276],-0.07226110896098825
[-8.789943851089255],-0.5930439525931714
[-6.23977264683381],0.04339902528663957
[7.310035053146983],0.8556729277715436
[-1.05002952640897],-0.8674379167021529
[3.3123732163979973],-0.16995160826269318
[-1.0200385442328113],-0.8521281940554579
[-3.1736481296316494],0.03204998653756509
[-4.862237136310219],0.9887937578320103
[7.132099109586388],0.7505630899869071
[4.297976911009318],-0.9153532100279346
[-7.163192451616256],-0.7707434309652974
[2.66150035690044],0.461861040269338
[-8.256310256603506],-0.920151689240531
[9.313735648154434],0.11081425399676356
[-1.9321355886407776],-0.9354241970564798
[8.166010569969664],0.9517126656836511
[-6.6193856698193425],-0.32990256759708453
[-0.7520771879377275],-0.6831571436868069
[-3.6810704784465376],0.5136880474259768
[1.5188456824832368],0.9986508687461781
[-1.523803898799267],-0.9988960590296303
[6.937677571039266],0.6087565057332094
[-0.7027400887337691],-0.6463110016562151
[-5.837443075250556],0.4311277081233454
[-3.9400696946330793],0.7162942036673625
[-9.323006463469296],-0.10159590626855909
[-1.2887346483792008],-0.960483639747754
[7.802579456753872],0.9986791989435128
[-2.2238215976525355],-0.7942493055634113
[-6.815185839844469],-0.5072584021765983
[-2.198721436406876],-0.8092481788831255
[-3.748570578462502],0.5703878100035258
[9.005530897093305],0.40707283971202596
[1.4202454311402661],0.9886886030832936
[-6.2701942295721125],0.012990712197315655
[6.004090837920494],-0.2754852701360786
[2.472304676961981],0.6204277303250952
[4.618183953477168],-0.9955659870777409
[-5.06464714604893],0.9385959983739885
[7.40513373932518],0.9009476307583374
[3.857954496624414],-0.6566451268909881
[-9.446351474473012],0.021571840297724083
[1.049765251332726],0.8673063975542047
[9.657086529207039],-0.23022468954543082
[7.770792807029963],0.9965418045618781
[6.329129693337045],0.04592822396505101
[-5.447765225216026],0.7415783959501675
[7.786361768229199],0.9977146478815586
[-0.4505224902183578],-0.43543594952102155
[6.230131144561732],-0.05302927713792939
[3.795601486649563],-0.6083729013471438
[-2.524980820511744],-0.578274274703685
[2.4218417658587903],0.6591973674826873
[-5.777817206347711],0.48412955999123364
[2.8654629004516234],0.2726340663187093
[2.441171168417773],0.6445399996464676
[-0.7773508083627849],-0.7013936073215704
[-7.50047338407867],-0.9381639633098066
[-1.5661596267251277],-0.99998925052549
[-8.06438563447333],-0.9779466170075688
[-5.188853231388304],0.8886221102467777
[-1.316564674780258],-0.9678568222868735
[-5.580666517810508],0.6461421180170032
[3.662537224648581],-0.4976996329414156
[-1.7881503094846263],-0.9764714716911577
[-2.0949011981339964],-0.8657722450160442
[-9.97046012188978],0.5190013044287223
[0.16081872705368916],0.1601264228123783
[-9.888423278880081],0.44721154646438327
[4.896427314403596],-0.9831126912161957
[5.622083120702687],-0.6139871981398065
[4.327689642772219],-0.926911307287894
[-1.9498691796965328],-0.9290081342233404
[9.570803267697666],-0.145506900844503
[9.38791130002847],0.03685831008395273
[-9.896411902098798],0.4543424504552673
[7.464642843940602],0.9251602420236035
[-1.1739242134465595],-0.9222745427745347
[7.444090258166337],0.9171641160219849
[4.174533182535644],-0.8588091203170785
[0.001610931759223888],0.0016109310624688397
[-9.49443230087628],0.06959802979387793
[1.5050732470926569],0.9978410157136614
[2.743745974297589],0.3874341013046399
[3.240907176133536],-0.09915134032123277
[-8.967279118655942],-0.44170555190876165
[-8.087889092310888],-0.9727681515252876
[-8.408387509661345],-0.8502133600772128
[5.164683402950308],-0.8994467383470555
[2.3788004080242047],0.6909426769844779
[0.6059252245533173],0.5695228318445489
[-9.108628178388994],-0.31090947512195183
[-1.0818891606691423],-0.8828466475416552
[-5.208348464904673],0.8795125193360359
[-8.57064732481917],-0.7540001382752636
[2.0738070373636486],0.8761351751678854
[-6.965855400776954],-0.6308669720321897
[-4.782197959977701],0.9975643425646453
[-3.981435737699492],0.7445383752802057
[1.4829122822460779],0.9961406823036449
[8.130968974119337],0.9618836412958759
[-6.658212496541232],-0.3662978288589049
[3.4771825332034325],-0.329326201031236
[-8.136469698508455],-0.9603648736436808
[-0.4446543103531102],-0.43014583142477886
[-6.934072646445797],-0.6058925638038977
[3.496991816876891],-0.347964611589441
[-7.984766667124157],-0.991459821087553
[0.5713759527062443],0.5407899534656181
[8.273665762390085],0.9132176946988702
[-3.0263441630196652],-0.11499353408477564
[3.6211256651119665],-0.4613649087957158
[-0.36443970071628407],-0.35642584960052565
[-4.846014338729501],0.9910854083710855
[-2.8811042185589315],-0.2575525399264854
[4.898274162072955],-0.9827730394602324
[6.643232960963278],0.3523188318998795
[-5.116404104812711],0.9194900107996444
[2.5971885949220948],0.5179083927806545
[3.8572991861465127],-0.6561507509727792
[-0.27347863018257534],-0.2700824186171356
[4.191402666557538],-0.8673286778930085
[8.134363311826256],0.9609498894807549
[-6.909191489279687],-0.5859129532005449
[-8.303877883298444],-0.900492225474516
[6.10542703283479],-0.17682361778472108
[-6.844700307220339],-0.5324691793617382
[-8.566711351369921],-0.7565797308057385
[-6.91968725894572],-0.594386023695249
[8.857867391902442],0.5370284825080587
[2.4425593599490476],0.643478008529063
[-5.475458036628018],0.7227182617468105
[-2.3704606839452635],-0.6969474455410579
[-4.999232904226149],0.9591415885727353
[-0.2591411469905367],-0.25625047023819203
[-6.624089317319215],-0.33433921553301016
[7.409401403848005],0.9027912791177526
[-7.088713447547734],-0.721196602473459
[-2.0138996023764637],-0.9034255012801471
[-1.015379004866869],-0.8496804612739066
[7.574086832044447],0.9610845050737455
[-9.732677261153153],0.3030573980477502
[6.6091271671360765],0.32020119836755573
[-8.312724297218356],-0.896609981368467
[6.055894862850057],-0.2253384865917396
[4.728568391745068],-0.9998691161792113
[-8.68501708567094],-0.6741113061302823
[-9.039969669141145],-0.37538145482881347
[-5.941044336919472],0.33550473598926656
[-2.2357870990924607],-0.7869224791329876
[3.4986362022920154],-0.34950576438320424
[-0.5164664080962069],-0.4938105233110475
[-3.0367298914001335],-0.10467068586061919
[-5.637462759313772],0.6017756693595222
[-9.58894657862795],0.16343218371504672
[-5.687517952236069],0.5610612986375689
[-4.6533165590133185],0.9982557318312296
[5.355631261345648],-0.8001552699009232
[0.5898466749495022],0.5562336123520729
[-3.110618038156283],-0.03096966269173817
[-6.681399462395188],-0.38777285023629054
[-1.9440161381173944],-0.9311581813547739
[-7.900355554384506],-0.9989249224401067
[1.2631400536083035],0.9530459277277215
[-8.846925261108336],-0.5462265381995312
[9.366104523944408],0.05863977802882969
[-2.341332736646593],-0.7175371525445373
[1.0989325095878772],0.8907226428615109
[5.0587163427878235],-0.9406257141480516
[-8.250301910922834],-0.9224877066775505
[9.652334311500585],-0.22559754605431692
[2.029773918487459],0.8965059253488841
[5.7743065903781705],-0.48719834644814947
[-3.4834708510432684],0.3352571823031715
[2.7574337368503965],0.37477948935252214
[-5.359506454373532],0.7978249543789898
[1.5755258017610974],0.9999888160541188
[9.447483694788609],-0.022703783077972405
[4.305424256607973],-0.9183264857056763
[-3.0126434105701634],-0.12859218066623984
[-3.8249999203488683],0.6314387665971593
[1.044524982424468],0.8646860281441286
[-0.3458842238122415],-0.3390286662538459
[-2.725422242995399],-0.4042607158206615
[0.28311360109661443],0.279346647430399
[-2.324242926208184],-0.7293351918956418
[6.00954040544983],-0.27024250731510724
[4.802929871145283],-0.995903972848164
[6.216247971374379],-0.06688736035415051
[4.190792467319945],-0.8670247984110165
[-5.067337192410788],0.9376644885627233
[5.7713948558643065],-0.48973907012107143
[7.638530940065181],0.9768801405994538
[2.429981781832481],0.6530545484969671
[-6.973258689319897],-0.6365937761913466
[2.9353649101712023],0.2047690418590817
[-0.22328350719411105],-0.22143280720702863
[1.3297999211544624],0.9711006444696189
[-9.26204463616574],-0.16201602073944044
[3.078433187873543],0.0631174823295465
[-2.675196379758889],-0.44967038358354133
[-1.385530797516605],-0.9828873727891615
[8.956566658299103],0.4512908157439803
[3.148673127882235],-0.0070804151315500535
[7.925765546178564],0.9974246411463271
[-8.30333071238005],-0.9007300400324435
[1.1851458180172827],0.9265539320826681
[-2.0695278452661814],-0.8781899981324058
[7.504461993790489],0.9395373187907067
[-5.778127016177823],0.48385845429881297
[-4.864171498642071],0.9885031310315963
[8.659981355883371],0.6923902585926112
[4.683305311554285],-0.9995770999144573
[7.8149000487439935],0.9992364120454892
[2.0138242145894694],0.9034578208574144
[3.4608890272552593],-0.313898575764016
[8.79868399313849],0.5859840900541058
[-4.994194003613195],0.9605550446054648
[-1.6253006826731369],-0.9985150052756504
[3.499060796743443],-0.3499035499351818
[7.438834233139527],0.9150568800210933
[0.6289577159852282],0.5883022439289142
[-5.749276196028963],0.5089022787944869
[-0.08126425047543862],-0.081174836799591
[-7.260249897527091],-0.8288587054380561
[6.828858658025144],0.5189937736195824
[-8.98380348421844],-0.42682092196968296
[2.266002657333077],0.7679215543717218
[4.008111707639072],-0.7620797045236001
[-1.4563506777573227],-0.9934582416105211
[6.098735504378951],-0.18340569694120945
[5.383524686547364],-0.7831159029223449
[-1.765009111078701],-0.9811999016136025
[-1.023985115219567],-0.8541869238307702
[-1.3824935345563993],-0.9823233534075447
[8.558698607866866],0.7617949317480098
[3.281022073421534],-0.13897809435021308
[3.989169058705208],-0.7496786684909933
[4.237562853292188],-0.8893722269458346
[-0.8423013411862019],-0.7461772064284811
[4.645237869890977],-0.9977462112828415
[4.656461240492259],-0.9984364515725122
[-0.7600115892147823],-0.6889298453444971
[-7.038520622672612],-0.6855328308587153
[-2.8400066738668794],-0.2970349786608795
[5.771676096079091],-0.48949384611674374
[9.004869627511724],0.40767675145789556
[5.319871821631368],-0.821087417984702
[7.796688320119291],0.9983591870013986
[6.676319718387845],0.38308558811463406
[1.391441781681241],0.9839590433525234
[3.501343664679812],-0.3520411944278107
[8.74621649348854],0.6276738100022026
[-8.280726220593895],-0.9103180175897803
[9.842027143840994],-0.40524717295372514
[-2.355651668781027],-0.7074905096923123
[-4.849745298879102],0.9905814430008544
[1.5992440015139238],0.9995953921890646
[-6.88347722683798],-0.5648833810237843
[7.479055152574901],0.9305345472413102
[7.150985128337908],0.7629083544683258
[6.51165068621016],0.22648304680418582
[5.207997894311225],-0.8796792933303662
[-6.717903203589717],-0.4211545533071309
[-8.103079288013223],-0.9691352711858844
[5.004383953794704],-0.9576715019396543
[3.136891714578642],0.004700921696963676
[3.2905717385407574],-0.1484286034981855
[8.242880417067411],0.9253271688746103
[-3.3036673838766433],0.16136609259668755
[-8.708352585052934],-0.6566930418948594
[-1.9643591359493495],-0.9235486537463512
[0.6387927029040856],0.5962266384925811
[-7.433318347552316],-0.9128182775039086
[-9.890359146784952],0.44894220227724413
[-4.615809736177459],0.9953398488004424
[-9.928884837708383],0.4830256089633311
[-5.10475630456289],0.9240064397731248
[0.8937927656757587],0.7794533650241432
[-4.86352272138848],0.988601018366411
[5.400312408201398],-0.7725661665889241
[-0.28882360259224704],-0.2848247518875232
[-0.9987787171369185],-0.8408104954845889
[-5.585750844430084],0.642253338154772
[-9.747774625362142],0.3174096841237628
[2.9804858063508526],0.16041081859272344
[5.930015353069525],-0.34587384803878785
[4.955802816464969],-0.9705208385104451
[-8.993928981453683],-0.41764234522354365
[-0.804059733288593],-0.720178615029836
[7.269821435023118],0.8341755294585707
[-3.917035010355578],0.7000320358542828
[-1.972592683945976],-0.9203599738701314
[1.635115093680648],0.997932261097025
[-2.7950492664181725],-0.3396487176526441
[-0.7324078735805415],-0.6686619858203158
[-2.080707720004929],-0.8727877600384465
[6.779660304283766],0.4763290853558417
[0.8116192184698239],0.7254026729871899
[6.848293366552085],0.5355070785992074
[8.952227612907468],0.45515861934420726
[7.552055654790948],0.9547655518510992
[0.17351303601648738],0.17264369275432925
[9.978552450557345],-0.525901343093745
[1.7254130155794822],0.9880706338132607
[-2.4404359847555224],-0.6451019252177637
[5.057477417529128],-0.9410455397780216
[-0.835331340927274],-0.7415188596668826
[8.647432259951252],0.7013899667865533
[-9.640970054825752],0.21451192418494533
[9.7875283449137],-0.35484697340606763
[-4.760788896671468],0.9988289526817543
[1.2907976894397581],0.9610558148844832
[3.471924426433393],-0.32435688171335886
[6.381329781523121],0.09798699008734746
[2.4173396872854287],0.6625761033915283
[0.8927467254757886],0.7787976360937497
[5.248541165612746],-0.8596806270739538
[-8.642917022728959],-0.704601166723408
[-0.7776440967231917],-0.7016026255179553
[0.22295531207905483],0.22111274740876888
[3.987322360137158],-0.748455242057844
[8.440241511111061],0.833015721022947
[7.419377454337802],0.9070367740717875
[8.010646011561441],0.987753215644623
[-4.727411557071037],0.9998871632169385
[-2.438526782462203],-0.646559563462443
[-6.257959515003131],0.025223116895659377
[-5.281010411826332],0.8426440947063428
[-3.176183859269363],0.03458430773237013
[-3.4388520093136936],0.29290086261351617
[-8.380521414067221],-0.864551158313186
[3.2693024749473345],-0.12736295077301726
[-1.2016175584258182],-0.9326240012128777
[8.372524977419552],0.8685420424413243
[-0.54177422753882],-0.5156569519976273
[7.91488945724949],0.9981456918919219
[6.588496570998778],0.30059005870287114
[-6.866381651542155],-0.5506947554418392
[-5.2968357664504095],0.8340174426872833
[7.146979718628778],0.7603127176192183
[-1.4282301598210285],-0.9898546452836183
[0.38681233893577804],0.37723819193772967
[-5.782243572068144],0.4802517762009121
[-0.7171394335466541],-0.6572313868383097
[0.5576948710144194],0.5292317560758344
[-2.2234844661782427],-0.7944540988106087
[2.7798394425946675],0.353914515634974
[-4.575238842160418],0.9906096531409053
[0.7465478440397266],0.6791087992803165
[-0.21695806943720086],-0.21526000570601395
[-1.5594041837509582],-0.9999351102402255
[-2.375285588139575],-0.6934793006787502
[-3.848451078168111],0.6494481072773193
[5.707443589749143],-0.5444570845908496
[-5.856926183331968],0.4134675651899187
[-7.602606121216786],-0.9685711979075673
[-3.053501955975893],-0.0879768116005916
[-1.721364863826139],-0.9886859570260415
[1.3885697516340674],0.9834426315473357
[9.537059638664722],-0.1120459007712749
[-3.870810973558285],0.6662869433761569
[-2.8165398307362572],-0.31935884302702605
[-0.22546855254891796],-0.22356307988801924
[6.357068831317299],0.07381632355785395
[2.9080260928732073],0.2314487065124579
[-2.776119229353471],-0.357391491287039
[1.8299295033568903],0.966612458490026
[-3.1420901757281445],0.0004975221178261587
[8.586867379905382],0.7432468859513717
[-4.022952366084553],0.7716045085259621
[-2.054388252202351],-0.8853305280264865
[8.877588172478102],0.5202893937852323
[4.341944845729035],-0.9321666477125694
[-2.718570207237745],-0.4105183487129452
[3.8378201982303413],-0.6413277770122384
[-7.389700802369726],-0.8941438259417591
[-6.049399170938166],0.23166231434567858
[-7.272944649216699],-0.8358939078079437
[5.441949718347711],-0.745467260958598
[-1.261456413101918],-0.9525347274273505
[0.1983504628117423],0.19705240497421503
[0.2330215522993413],0.23091846230186852
[-3.714651883462481],0.5422050881537979
[4.667228417807996],-0.9989804350930981
[-2.5061163246418694],-0.5935609260026918
[-6.074324570071781],0.20734553047645124
[5.922816041595873],-0.35261980373658625
[-0.6044468062659405],-0.5683069862482223
[5.701578583947143],-0.5493671928082495
[-9.035977484419478],-0.37907869157938334
[7.853776966023741],0.9999999790555151
[-3.8810312049575435],0.673873193211615
[1.4978378969626132],0.9973397141158472
[-7.22998016967278],-0.8115469556272358
[2.8281865488802556],0.3083006084541092
[-4.276172450414347],0.9063567129838246
[4.278408809630619],-0.907299337280873
[-8.69883043179055],-0.6638443697649954
[9.36649219126917],0.05825277340235876
[-2.791044338507578],-0.34341282810990403
[-0.8813174206547956],-0.7715776058877379
[2.831515527033819],0.3051320857444333
[1.456288222477502],0.9934511075309784
[8.806092601629572],0.5799647008753207
[-3.887851410332308],0.6788965699523974
[-7.415517559932486],-0.9054048072582878
[7.009317293606287],0.6639823087998551
[9.609364207259386],-0.18353982447076234
[1.3465912914393456],0.9749711607004006
[9.347457064227317],0.07724387546811216
[9.76370924182919],-0.332479362117788
[5.09468391234013],-0.9278109535816983
[8.82903110883261],0.5611271024290676
[-5.843878806264861],0.4253119182395817
[-9.373292702574048],-0.05146251560781289
[2.20583573251802],0.805048321259513
[2.089247734430657],0.8685876035825072
[0.6235523941385033],0.5839227053313124
[0.5111529940386212],0.4891831913842862
[3.056791558679235],0.08469949414698374
[5.709222238596228],-0.5429643136037656
[-5.984673652001562],0.2940980097557192
[1.7409223872882187],0.9855634318681464
[1.5735604111585886],0.9999961799212473
[7.819405794300536],0.9994023152027647
[-6.231021214973554],0.05214043820435024
[3.2330602305347096],-0.09134008915314389
[-2.1441752220978216],-0.8400728124778845
[-9.517343868889798],0.09243377372415806
[-4.627351859821673],0.9963865223660261
[9.103849657867546],0.31544760294441715
[4.425638988962209],-0.9591681603132767
[-5.439399314432083],0.7471647865973444
[-1.6516065243673221],-0.9967366324583248
[-8.229399558352595],-0.9303544664362374
[8.237166215005633],0.9274787022337468
[9.10684636370734],0.31260248778518174
[-4.124230370236484],0.8319637473209635
[-1.4341154426332885],-0.990673700757108
[6.642482664703493],0.3516165455076167
[-7.787290204132622],-0.997776950739451
[5.680322305301026],-0.5670030934594695
[-7.984820546132367],-0.991452793151698
[2.708405235506657],0.4197659337652351
[5.618144563104401],-0.6170911944125518
[2.7108477314553348],0.41754779541031406
[0.83717708911127],0.7427559674307147
[2.9671544404794954],0.1735549036885405
[4.792956206175136],-0.9967562162715685
[-5.300282971403421],0.8321105368210672
[-0.48540845178820113],-0.4665696676141282
[-3.444839565251197],0.29862053664823124
[-1.998828576067151],-0.9097842871937369
[-1.7155986354516735],-0.9895344514388547
[-4.963485932725613],0.9686404484645643
[1.4786829682529685],0.9957605634504894
[6.739458699844153],0.44060579620050583
[4.8889485903866525],-0.9844538006062212
[8.673781296900067],0.6823676692126779
[-0.9195652174148012],-0.7953381447921622
[-3.2709647926289236],0.12901155410575166
[2.5246596254706244],0.5785362894113839
[-8.278174791354747],-0.911371114356832
[-8.151537736070145],-0.9560558566828327
[9.588937882775877],-0.16342360477625636
[-3.0569969685955183],-0.08449482057730259
[3.2835592717443163],-0.14149022029653407
[-3.546555236179236],0.393984369663224
[6.01817401805733],-0.26192016318006606
[0.9386925857489707],0.8067863131634163
[7.4656141724636385],0.9255284992772543
[3.3690347047122344],-0.2254861915492556
[3.6099494810392567],-0.4514206741002532
[3.213904553473636],-0.07224889640670101
[8.594123389038863],0.738372967584007
[-7.820971392931044],-0.9994552114660723
[-1.6977103644389047],-0.9919572177646625
[3.464428807627538],-0.3172574697210338
[4.731900563024842],-0.9998096551102743
[1.5035157292137509],0.9977375142499562
[6.5591500253767805],0.27247527955187995
[-1.2464648446177584],-0.9478639782530917
[-6.417289769464521],-0.13370286764206837
[2.5607736863173773],0.5487087884683332
[6.106675489048431],-0.17559469656727425
[6.230774333338143],-0.052386982430536834
[6.705419374013172],0.40979933550343617
[-2.245851061656243],-0.7806727462950153
[4.138294423725156],-0.8396843699464105
[0.01668039667063148],0.01667962316793772
[-8.979050589261874],-0.4311142996523751
[-9.327292613628906],-0.09733101356726552
[9.775236455967551],-0.3433284692768765
[-5.649742847247088],0.5919228639346025
[-8.916223607483445],-0.4869150569733099
[3.3325994592964854],-0.18984748655824932
[7.7254502290053715],0.9917512044180813
[5.0445407183179025],-0.9453428983143519
[3.632240382968398],-0.47119730231909457
[-3.4488992583670246],0.30249252235245444
[-6.8551185871664],-0.5412586695698611
[9.82532655124231],-0.389923568971586
[-9.820019386511312],0.38503101272189294
[-0.9666706736388022],-0.8229990785011577
[-3.312226157820472],0.16980668719599015
[3.667949618205075],-0.5023867568280233
[7.399227677214306],0.8983691277198013
[7.893127341224869],0.9992339046389388
[0.3926031092315636],0.3825947636047377
[-2.6544671550813037],-0.4680876802130672
[7.657844043321582],0.9808266078051473
[3.2243478792804243],-0.08266080083728804
[-9.177755260641602],-0.24451812415460006
[-9.643122996089433],0.21661424915286243
[9.451159711044767],-0.026378690113150836
[0.75579124157899],0.6858646928060796
[-5.856505544213395],0.41385052844537473
[5.382827211591669],-0.7835494551858052
[-2.737828044429145],-0.3928830093039031
[-5.818054111741242],0.44854006289821835
[-5.340573110191138],0.8090959859415084
[-3.6500035468762544],0.48678974692316723
[-3.586015683288486],0.42993702913364856
[-1.587883882573987],-0.9998540112710047
[7.661128078879862],0.9814613184688499
[-3.3087551357852814],0.16638505740985818
[-2.285011688494567],-0.755607431254965
[0.40578531539726725],0.3947404240610775
[0.9463366650670508],0.811279151552734
[-9.936313612121479],0.4895169020235506
[-3.109029482191275],-0.03255741692216643
[-8.652362737859242],-0.6978671208558425
[1.4140883500950192],0.9877464121843595
[-1.2037290549430342],-0.9333838544202783
[4.545161820589183],-0.9860500930256175
[-2.692446067212364],-0.4341969219850466
[4.059005009776168],-0.7940313113721666
[-9.560418524257821],0.1352250185647049
[-8.226214761149432],-0.9315174883386086
[7.681290819815537],0.985125961146948
[6.1920487270669256],-0.0910104709705911
[7.786213630669817],0.9977046275244114
[3.3528660727855772],-0.20970517383148468
[4.679004636354247],-0.9994427945408394
[-7.144376793561539],-0.7586193951380714
[2.2951824236180975],0.7489063818493478
[6.636457015912768],0.3459693206800787
[-5.643952883477321],0.5965795958047649
[-6.8527331312830775],-0.5392513062513222
[5.766051256598102],-0.49439097477273086
[-5.785228211970869],0.4776317217995098
[3.2856827850575563],-0.1435920497387326
[-8.43099019752881],-0.8380982836272345
[-4.9552571921348605],0.9706521989001384
[-4.209236594745036],0.8760668697101504
[8.53945470948743],0.7741196583359916
[-9.218622902734042],-0.2046978961151015
[7.919914018292026],0.9978272476141198
[-1.6347493390160768],-0.9979557030189007
[0.7623497503056971],0.6906227253018247
[6.185489167212339],-0.0975408033995579
[-2.4311527437730795],-0.6521673187730007
[-1.8043070763777145],-0.9728600242643386
[3.3697159412566684],-0.2261498314020604
[6.541960825828596],0.2558970329544225
[-9.720511964382423],0.29144206797032535
[-4.108907266767381],0.8233646930029036
[-9.29919668136483],-0.1252514563590447
[-7.9204419300044755],-0.9977923273074752
[8.39570974476652],0.8568189171342033
[-0.7871573709653283],-0.7083496339649453
[1.5247809968050081],0.9989414814992605
[6.236668996378658],-0.04649953753800256
[-5.039111235282185],0.947099390124017
[-0.1354571217368381],-0.13504325946711407
[5.3069129780617885],-0.8284152084784616
[6.927058361979697],0.6002975152954506
[7.924291194711227],0.9975293008976903
[-5.594939802211439],0.6351830559036054
[6.772569647146742],0.47008258193638863
[-0.7037931016399845],-0.6471141700618015
[8.907131951585637],0.49483592467770604
[3.6726584351649993],-0.5064526177942731
[5.7108258368288105],-0.5416169851878526
[-1.390774651423916],-0.9838398120245857
[-2.403167281616156],-0.6731242628869433
[-0.4827380470336262],-0.4642060753686743
[-4.361765712182784],0.9391588131054422
[-4.7111123039305935],0.9999991850487264
[-9.820424262245224],0.38540464244019823
[-4.841807882252514],0.9916370564558451
[-1.7085761301148814],-0.9905233685963316
[-6.65875286391217],-0.36680058593126136
[9.29741101221327],0.12702286278664443
[5.808154613098186],-0.4573657429867026
[-1.9533372994566491],-0.9277191398387308
[-6.086885027441198],0.19504200720689965
[-7.012442736730591],-0.6663161067044473
[-7.427110481266173],-0.9102656233871728
[-0.9751312673707861],-0.8277755440908884
[4.066321069378066],-0.7984572849751327
[-3.4712891297741866],0.32375586709093573
[8.591913810656283],0.7398612871969712
[3.9818074400870493],-0.7447864647957686
[-6.578298076352869],-0.29084774606134584
[-6.138572918988232],0.1441088746918081
[0.010481200014872627],0.010481008112921436
[2.574445583548979],0.5372279713898808
[-8.158664045108262],-0.9539422742313891
[8.365532490708421],0.8719863654351553
[-1.4489095346749803],-0.9925809967473573
[-6.6016042991732515],-0.31306541930238785
[2.7908650615782467],0.343581196713525
[-6.122026047904676],0.1604625516901809
[-9.430912290944649],0.00613429170286074
[2.367517190932409],0.699055267468478
[9.284161925038902],0.14015309656190478
[-2.1417248119000014],-0.8413995720198693
[-8.859639543497371],-0.5355327165317431
[5.375254281219412],-0.7882322267777495
[2.1260513397145644],0.8497660352866158
[5.526295645905723],-0.68666363084966
[-8.633311334948626],-0.711384785779573
[-0.3778180914641105],-0.3688933268005852
[-6.760692859946018],-0.45956695543594606
[-5.214025776552019],0.876796664790456
[2.972676444667286],0.1681140819385728
[8.143566397940983],0.9583625305663431
[2.239602141793121],0.7845626789613454
[-1.9418163135535345],-0.9319580177336158
[-0.5462834252991691],-0.5195151552381942
[3.3896992250506575],-0.2455689504391824
[-3.582096694810774],0.426395443073136
[2.642953291498147],0.4782310230825275
[4.121648048938791],-0.8305282256760819
[-1.1898253948573974],-0.9283040593729289
[5.093330329139095],-0.9283150586439749
[3.186397009703601],-0.04478936734779293
[-6.866365389131106],-0.5506811810254489
[-5.996807730333986],0.2824791917707418
[3.991500939264842],-0.7512198720719695
